Bali World Hotel,Bandung,220.000,7.9,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y905592/X905592007.jpg,"Terletak di Soekarno Hatta, Bandung, Bali World Hotel menyediakan pelayanan yang ramah dan fasilitas modern. Kami menjamin masa menginap yang menyenangkan bagi para tamu dengan layanan kami yang personal dan berbagai macam fasilitas modern yang tersedia di hotel kami."
Daun Residence Bandung,Bandung,360.360,10,https://origin.pegipegi.com/jalan/images/pictS/Y4/Y986454/Y986454006.jpg,"Daun Residence Bandung sebuah hunian yang nyaman dan bersih. Beragam fasilitas disediakan guna menunjang kenyamanan menginap para tamu. Lokasi strategis sehingga mudah untuk diakses, dan harga yang terjangkau bisa menjadi pilihan akomodasi perjalanan Anda."
De Paviljoen Bandung By HIM,Bandung,482.227,9.2,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y933486/X933486026.jpg,"Sebuah hotel bintang 4 yang nyaman, bersih, dan dengan desain yang minimalis. De Paviljoen Bandung By HIM menawarkan pelayanan yang istimewa dan fasilitas yang akan membuat pengalaman menginap Anda tidak terlupakan, seperti WiFi gratis di semua kamar, TV, AC, restoran, layanan kebersihan, resepsionis yang ramah, WiFi di tempat umum dan tempat parkir yang menjamin kenyamanan bagi Anda semua."
Grand Amellia Hotel,Bandung,100.000,8.0,https://origin.pegipegi.com/jalan/images/pictS/Y8/Y931658/Y931658027.jpg,"Grand Amellia Hotel sebuah hotel yang berlokasi di Sarijadi Bandung, lokasinya dekat dengan Polban (Politeknik Bandung). Suasana ruangan yang bersih dan rapi serta fasilitis yang cukup memadai. Harga yang ekonomis cocok bagi Anda yang akan berlibur atau kunjungan bisnis ke Bandung."
Grand Asrilia Hotel Convention & Restaurant,Bandung,388.888,8.3,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y911950/Y911950008.jpg,"Grand Asrilia Hotel adalah Hotel yang dapat ditempuh 15 menit dari Tol Buah Batu dan hanya 10 menit untuk menuju Trans Studio Bandung, yang merupakan salah satu pusat hiburan yang terkenal di bandung. Grand Asrilia Hotel adalah hotel bisnis dengan 292 kamar, 25 ruang rapat, dan memiliki AA Convention Hall yang dapat mengakomodasi lebih dari 2000 orang. "
Grand Cordela Hotel Bandung,Bandung,309.995,8.8,https://origin.pegipegi.com/jalan/images/pictS/Y8/Y972928/X972928001.jpg,"Grand Cordela Hotel Bandung terletak di Jalan Soekarno Hatta No. 791 B dekat dengan kawasan bisnis dan perbelanjaan Kota Bandung, akses mudah 15 menit dari Pintu Tol Buah Batu. Dilengkapi 143 kamar dengan AC yang dapat Anda pesan. Hotel ini juga memiliki restoran, lounge, kolam renang, 8 ruang rapat dengan kapasitas sampai dengan 400 orang dan free wifi di seluruh area hotel."
Grand Pacific Hotel,Bandung,275.550,8.3,https://origin.pegipegi.com/jalan/images/pictS/Y7/Y949907/Y949907033.jpg,"Dengan fasilitas setara Hotel bintang empat, kami menawarkan akomodasi untuk wisatawan bisnis maupun liburan keluarga. Lokasi yang strategis akan memanjakan Anda untuk menikmati berbagai pusat perbelanjaan, hiburan dan tempat-tempat menarik lainnya. Hotel berjarak beberapa menit dari Stasiun kereta api kota, 15 menit dari Bandara & 20 menit dari gerbang tol Pasteur"
Grand Setiabudi Hotel,Bandung,364.818,9.0,https://origin.pegipegi.com/jalan/images/pictS/Y5/Y969165/Y969165064.jpg,"Location in North Bandung business part and the larger shopping destination area. Only 5 minutes to Paris Van Java and Rumah Mode, 10 minutes to Cihampelas (Ciwalk Mall & Sky Walk) & Dago Shopping Area, 20 minutes to Pasteur Highway Toll Gate, 20 minutes to Train Station and 25 minutes to Airport."
Grand Sovia Hotel,Bandung,308.000,8.4,https://origin.pegipegi.com/jalan/images/pictS/Y5/Y998015/Y998015041.jpg,"Grand Sovia terletak di Kebon Kawung, Bandung. Grand Sovia memiliki 93 dan berbagai macam fasilitas-fasilitas modern seperti SPA, BBQ, restaurant, kolam renang, meeting room dan wifi gratis di lobi serta di dalam kamar. Grand Sovia selalu berusaha memberikan pelayanan terbaik untuk tamu mereka agar tamu dapat merasa nyaman pada saat menginap."
Grand Viveana Hotel,Bandung,327.750,8.9,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y973342/Y973342007.jpg,"Sebuah hunian yang nyaman, bersih, dan desain yang minimalis. Grand Viveana Hotel Bandung menawarkan pelayanan yang istimewa dan fasilitas yang akan membuat pengalaman menginap Anda tidak terlupakan, seperti Wi-Fi gratis di semua kamar, TV, AC, restoran, layanan kebersihan, resepsionis yang ramah, Wi-fi di tempat umum, serta beberapa fasilitas yang lainnya."
Home @33 B&B,Bandung,96.800,6.0,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y964376/Y964376023.jpg,"Suasana ruangan yang bersih dan nyaman, cocok bagi Anda yang akan berlibur atau mengadakan kunjungan bisnis. Lokasi yang strategis sehingga mudah untuk diakses, dan harga yang terjangkau bisa menjadi pilihan akomodasi perjalanan Anda."
Hotel Serena Bandung,Bandung,165.600,7.1,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y938912/Y938912057.jpg,"Terletak di pusat kota Bandung, sangat dekat dengan pusat perbelanjaan di jalan Dago, Hotel Serena Bandung adalah pilihan yang tepat untuk memulai eksplorasi Anda di Paris Van Java. Hotel ini memiliki 70 kamar dengan tempat tidur berukuran double atau twin, AC, Kamar mandi pribadi dengan air panas dan televisi dengan 55 saluran. Nikmati pilihan masakan Indonesia di restoran."
Hotel Victory,Bandung,154.000,8.2,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y983740/Y983740033.jpg,"Akomodasi yang tak kalah nyaman dan terjangkau, Hotel Victory sebuah penginapan yang luar biasa berlokasi strategis. Pilihan yang fantastis untuk mendapatkan pengalaman yang tidak terlupakan. Nikmati layanan professional, penuh perhatian, ramah dan intim demi kenyamanan Anda selama menginap."
Ibis Bandung Trans Studio,Bandung,376.153,9.5,https://origin.pegipegi.com/jalan/images/pictS/Y8/Y900508/Y900508023.jpg,Ibis Bandung Trans Studio terletak di Bandung yang strategis. Fasilitas dan pelayanan yang ditawarkan Ibis Bandung Trans Studio menjamin masa menginap yang menyenangkan bagi para tamu. Hotel ini menyediakan akses ke sejumlah pelayanan dan fasilitas terbaik yang akan memuaskan segala kebutuhan tamu.
Kembang Hotel,Bandung,202.400,8.8,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y969956/X969956001.jpg,"Kembang hotel terletak di Jalan Cihampelas yang semarak. Akses dekat dengan ke tempat menarik yang ada di kota Bandung. Akomodasi modern yang dipadukan dengan berbagai fasilitas seperti akses wifi, shower dan penering rambut. Tersedia juga layanan antar jemput tergantung permintaan dan penyewaan mobil "
La Nostalgie Boutique Hotel,Bandung,380.000,7.4,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y974992/Y974992047.jpg,"Terletak di Pusat kota Bandung, dekat dengan taman ria indoor terbesar Trans Studio dan pusat perbelanjaan terbesar Trans Studio Mall, La Nostalgie Boutique Guest House sangat cocok sebagai akomodasi Anda ketika mengunjungi Bandung dengan tujuan bisnis maupun liburan. Desain yang unik dan homy akan membuat kenangan yang mempesona di rumah Anda yang nyaman."
Lenora Hotel,Bandung,245.000,9.4,https://origin.pegipegi.com/jalan/images/pictS/Y3/Y967003/Y967003001.jpg,"Lenora Hotel sebuah hunian yang nyaman dan bersih. Beragam fasilitas disediakan guna menunjang kenyamanan menginap para tamu. Lokasi strategis sehingga mudah untuk diakses, dan harga yang terjangkau bisa menjadi pilihan akomodasi perjalanan Anda."
Malaka Hotel,Bandung,270.864,8.5,https://origin.pegipegi.com/jalan/images/pictS/Y5/Y984345/Y984345102.jpg,"Malaka Hotel Bandung adalah sebuah Hotel bintang tiga dengan konsep hotel anggaran, yang menyediakan para tamu dengan akomodasi hotel yang nyaman, nyaman, dan sangat terjangkau. Dengan kombinasi sempurna kualitas dan harga yang ramah, Malaka Hotel Bandung adalah benar-benar nilai besar Hotel."
Meize Hotel Bandung,Bandung,228.964,8.4,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y985360/X985360001.jpg,"Meize Hotel Bandung bintang 3 modern yang menawarkan pengalaman dengan gaya hidup sehat, dengan fasilitas yang dirancang sesuai dengan kebutuhan anda. "
Mine Home Hotel Cihampelas,Bandung,110.000,8.6,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y965986/Y965986010.jpg,"Mine Home Hotel Cihampelas memiliki pelayanan istimewa dan fasilitas yang akan membuat pengalaman menginap Anda tidak terlupakan. Hotel ini menyediakan Wi-Fi gratis di semua kamar, TV, AC, restoran, layanan kebersihan, resepsionis yang ramah, Wi-fi di tempat umum dan tempat parkir yang menjamin kenyamanan bagi Anda semua."
Mutiara Hotel & Convention,Bandung,192.500,8.6,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y977752/Y977752093.jpg,"Hotel Mutiara berlokasi dengan strategis di pusat kota Bandung, dekat dengan Braga City Walk yang terkenal. Hotel ini menyediakan 101 kamar modern bergaya Sunda. Tersedia restoran Tiara, Tiara café dan bar tepi kolam renang serta hidangan pilihan terbaik dari Indonesia dan Eropa. Para tamu dapat menikmati kolam renang dan dimanjakan di spa."
Pondok La Viza,Bandung,107.965,7.8,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y998926/Y998926009.jpg,"Pondok La Viza merupakan tempat yang sempurna untuk menikmati kota Bandung dan sekitarnya. Penginapan ini memiliki lokasi yang bagus dan menyediakan akses ke obyek wisata terbesar di kota ini. Dengan lokasinya yang strategis, penginapan ini menawarkan akses mudah ke destinasi yang  wajib dikunjungi di kota ini."
Pondokan Tjiburial,Bandung,316.800,9.4,https://origin.pegipegi.com/jalan/images/pictS/Y9/Y979479/Y979479005.jpg,"Pondokan Tjiburial sebuah hunian yang berlokasi di Dago. Suasana ruangan yang bersih dan nyaman, cocok bagi Anda yang akan berlibur atau mengadakan kunjungan bisnis. Lokasi yang strategis sehingga mudah untuk diakses, dan harga yang terjangkau bisa menjadi pilihan akomodasi perjalanan Anda."
Promenade Hotel Cihampelas,Bandung,267.413,8.1,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y931110/Y931110055.jpg,"Promenade Hotel merupakan hotel yang menawarkan banyak fasilitas untuk membuat Anda merasa nyaman selama Anda menginap di Bandung. Hotel ini memiliki fasilitas-fasilitas modern, seperti coffee shop, lift, layanan laundry/dry cleaning, ruang merokok, dan meeting room."
RedDoorz @ Cikutra 3,Bandung,121.968,9.9,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y927996/Y927996015.jpg,"Fasilitas tambahan yang tersedia di RedDoorz @ Cikutra 3 adalah; Area Parkir Mobil, Meja, Kamar Bebas-Rokok, Layanan Kamar, dan Resepsionis 24 Jam."
RedDoorz @ Kiaracondong,Bandung,150.150,8.2,https://origin.pegipegi.com/jalan/images/pictS/Y1/Y975361/Y975361016.jpg,"Kamar dirancang demi kenyamanan anda selama menginap. Dilengkapi fasilitas seperti AC, TV dan lain-lain."
RedDoorz @ Pelajar Pejuang 3,Bandung,142.450,8.9,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y921212/Y921212022.jpg,"RedDoorz @ Pelajar Pejuang 3 merupakan tempat yang sempurna untuk menikmati kota Bandung dan sekitarnya. Penginapan ini memiliki lokasi yang bagus dan menyediakan akses ke obyek wisata terbesar di kota ini. Dengan lokasinya yang strategis, penginapan ini menawarkan akses mudah ke destinasi yang  wajib dikunjungi di kota ini."
RedDoorz @ Surapati,Bandung,151.690,8.4,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y937156/Y937156022.jpg,"RedDoorz @ Surapati dilengkapi oleh beragam fasilitas penunjang kenyamanan – seperti Desk, Water Heater, Area Parkir Mobil, Shared Lounge, Room Service dan Front Desk 24 jam."
RedDoorz Near Telkom Corporate University,Bandung,96.250,7.6,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y951992/Y951992009.jpg,"Fasilitas tambahan yang tersedia di RedDoorz near Telkom Corporate University adalah; Area Parkir Mobil, Pemanas Air, Area Merokok dan Kamar Bebas Rokok."
RedDoorz Plus @ Sukamulya Pasteur 2,Bandung,143.000,8.4,https://origin.pegipegi.com/jalan/images/pictS/Y8/Y929118/X929118030.jpg,"RedDoorz Plus @ Sukamulya Pasteur 2 adalah penginapan yang berlokasi di kawasan semarak, modern dan  berpengalaman yang dipadukan dengan kenyamanan. Menjamin ketersediaan menjaga pelayanan dengan kualitas tinggi yang meliputi WiFi gratis serta televisi satelit dan Air Mineral."
RedDoorz Plus near Museum Geologi Bandung,Bandung,166.320,9.3,https://origin.pegipegi.com/jalan/images/pictS/Y9/Y953329/Y953329025.jpg,"RedDoorz Plus near Museum Geologi Bandung dilengkapi oleh beragam fasilitas penunjang kenyamanan – seperti Area Parkir Mobil, Desk, Kamar Non-Smoking, Room Service, Area Merokok, Restaurant, Café dan Front Desk 24 jam."
RedDoorz Premium @ Hotel Hebat,Bandung,220.500,9.6,https://origin.pegipegi.com/jalan/images/pictS/Y4/Y924764/Y924764015.jpg,"The rooms are designed for your comfort during your stay. Equipped with facilities such as air conditioning, TV and others."
RedDoorz Premium near Paris Van Java Mall,Bandung,245.525,8.0,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y980296/Y980296002.jpg,"Additional facilities available in RedDoorz Premium near Paris Van Java Mall are; Desk, Non Smoking Rooms, Room Service, Water Heater, Meeting Room, Café, Car Parking Area, and 24 Hours Front Desk."
RedDoorz near Braga Street,Bandung,161.000,8.2,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y911432/Y911432008.jpg,"RedDoorz near Braga Street merupakan tempat yang sempurna untuk menikmati kota Bandung, khususnya area Braga dan sekitarnya. Penginapan ini memiliki lokasi yang bagus dan menyediakan akses ke obyek wisata terbesar di kota ini. Dengan lokasinya yang strategis, penginapan ini menawarkan akses mudah ke destinasi yang wajib dikunjungi di kota ini."
RedDoorz near Taman Makam Pahlawan Cikutra,Bandung,165.375,9.7,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y933896/Y933896031.jpg,"Kamar dirancang demi kenyamanan anda selama menginap. Dilengkapi fasilitas seperti AC, TV dan lain-lain."
Sany Rosa Hotel,Bandung,216.865,8.4,https://origin.pegipegi.com/jalan/images/pictS/Y8/Y975778/Y975778032.jpg,"Terletak di Bandung, Sany Rosa Hotel menyediakan pelayanan yang ramah dan fasilitas modern. Kami menjamin masa menginap yang menyenangkan bagi para tamu dengan layanan kami yang personal dan berbagai macam fasilitas modern yang tersedia di hotel kami."
Shakti Hotel Bandung,Bandung,374.452,8.5,https://origin.pegipegi.com/jalan/images/pictS/Y5/Y954285/Y954285007.jpg,"Berlokasi di kota Bandung. Shakti Hotel Bandung menawarkan akses yang mudah ke berbagai titik penting di kota. Properti ini memiliki 125 kamar modern dan nyaman, masing-masing kamar dilengkapi dengan AC, TV layar datar dan sebuah kamar mandi pribadi. Tersedia kolam renang outdoor dan restoran yang menyajikan masakan lokal."
Sheo Resort Hotel,Bandung,275.000,7.5,https://origin.pegipegi.com/jalan/images/pictS/Y8/Y916788/Y916788086.jpg,"Sheo Resort Hotel Bandung, telah menjadi sejarah pengusaha hotel sejak 1934. Berada tepat di kawasan prestisius Ciumbuleuit, lokasi yang strategis di jantung Kota Bandung dekat dengan pusat perbelanjaan, restoran dan masih banyak lagi. Berdiri patung Pewayangan bermaksud menyambut tamu datang ke Bandung untuk liburan mewah."
Si Jalak Guest House,Bandung,220.000,8.2,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y942200/Y942200047.jpg,"Airy Soreang Parung Serab Bandung hunian yang bersih dan nyaman tidak harus menguras isi kantong, cocok bagi Anda yang akan berlibur atau mengadakan kunjungan bisnis. Lokasi yang strategis sehingga mudah untuk diakses dengan fasilitas yang akan membuat pengalaman menginap Anda tidak terlupakan."
Subwow Hostel Bandung,Bandung,167.200,9.2,https://origin.pegipegi.com/jalan/images/pictS/Y4/Y991274/Y991274003.jpg,"Subwow Hostel adalah Hotel dengan segmentasi kelas menengah di Bandung. Kami mengerti apa yang tamu butuhkan di Bandung yang mencari penginapan dengan anggaran terbatas. Lokasi yang berada di jalan utama kota Bandung menawarkan akses dekat ke tempat kuliner, factory outlet dan pusat perbelanjaan."
The Papandayan Hotel,Bandung,718.740,9.6,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y916370/Y916370111.jpg,"The Papandayan Hotel Dengan 172 kamar dan suites yang didesain elegant dengan elemen batu, kayu dan seni, mencerminkan nilai budaya lokal asli yang indah. Suasana ruangan yang bersih dan nyaman, cocok bagi Anda yang akan berlibur atau mengadakan kunjungan bisnis. Lokasi yang strategis sehingga mudah untuk diakses bisa menjadi pilihan akomodasi perjalanan Anda."
The Salis Hotel Setiabudi,Bandung,200.000,8.5,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y998980/Y998980001.jpg,"The Salis Hotel Setiabudi terletak di Jalan Setiabudhi, Bandung . Hotel ini memiliki udara segar dan pemandangan indah Kota Bandung. Tersedia 67 kamar dilengkapi berbagasi fasilitas yang tersedia untuk akomodasi tamu. Beberapa kamar memiliki AC, sementara TV LCD, Wi-Fi gratis, dan air panas dan dingin tersedia di semua kamar. "
The Suites Metro Apartment By Faris,Bandung,140.000,8.1,https://origin.pegipegi.com/jalan/images/pictS/Y4/Y946014/Y946014082.jpg,"Akomodasi yang tak kalah nyaman. Apartemen The Suites Metro By Faris sebuah penginapan yang luar biasa berlokasi strategis. Pilihan yang fantastis untuk mendapatkan pengalaman yang tidak terlupakan. Nikmati layanan professional, penuh perhatian, dan ramah demi kenyamanan Anda selama menginap."
The Suites Metro Apartment By Yudis,Bandung,153.088,8.6,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y929410/X929410001.jpg,"Apartemen The Suites Metro Yudis merupakan Serviced Apartment yang berlokasi di Jalan Soekarno Hatta, Bandung. Menawarkan pemandangan yang indah dari jendela kamar dan balkon Anda. Apartment yang cukup besar dan fasilitas yang komplet layaknya rumah pribadi menambah kenyamanan Anda selama liburan bersama keluarga ataupun berbisnis dengan rekan kerja. "
The Suites Metro Apartment by Prisma Utama,Bandung,140.000,8.4,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y937912/Y937912083.jpg,"The Suites@Metro Apartement by Prisma Utama sebuah hunian yang berlokasi di Bandung. Suasana ruangan yang bersih dan nyaman, cocok bagi Anda yang akan berlibur atau mengadakan kunjungan bisnis. Lokasi yang strategis sehingga mudah untuk diakses, dan harga yang terjangkau bisa menjadi pilihan akomodasi perjalanan Anda."
V Hotel & Residence,Bandung,307.120,8.3,https://origin.pegipegi.com/jalan/images/pictS/Y4/Y900214/X900214001.jpg,"V Hotel & Residence adalah hotel anak muda, dengan semangat anak muda dan ide-ide yang segar, pendiri membangun sebuah hotel yang tidak hanya menjadi sebuah bangunan, tetapi dapat difungsikan juga sebagai rumah untuk para tamu dan wisatawan.
"
Valore Hotel,Bandung,278.940,7.7,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y936722/X936722034.jpg,"Valore Hotel bukanlah sebuah hotel yang biasa, karena hotel ini menyediakan kamar yang luas dan fasilitas bintang 4 seperti, kolam renang berukuran besar, pusat kebugaran, restoran dan ruang pertemuan. Hotel ini adalah penginapan yang tepat untuk keluarga saat berlibur ke Bandung tanpa harus memikirkan biaya ekstra untuk fasilitasnya yang mewah."
Vio Hotel Cihampelas,Bandung,244.625,8.2,https://origin.pegipegi.com/jalan/images/pictS/Y8/Y966098/X966098001.jpg,"Vio Hotel Indonesia berlokasi di Bandung, memiliki 6 unit yaitu Vio Pasteur, Vio Cimanuk, Vio Surapati, Vio Cihampelas, Vio Westhoff dan Vio Veteran. Vio Hotel Cihampelas terletak di pusat jalan Cihampelas, terdapat Factory Outlet yang terkenal, kuliner lokal dan internasional. "
Vio Hotel Veteran,Bandung,234.624,7.9,https://origin.pegipegi.com/jalan/images/pictS/Y4/Y947794/X947794016.jpg,"Vio Hotel Indonesia berlokasi di Bandung, memiliki 6 unit yaitu Vio Pasteur, Vio Cimanuk, Vio Surapati, Vio Cihampelas, Vio Westhoff dan Vio Veteran. Vio Hotel Veteran berlokasi di Sumur Bandung, dekat dengan tempat makan terkenal di  Bandung, pusat kota Bandung, jalan Asia-Afrika, jalan Braga, Alun-alun Bandung dan icon kota bandung lainnya yang dapat dicapai dalam hitungan menit."
Vio Hotel Westhoff,Bandung,224.618,8.4,https://origin.pegipegi.com/jalan/images/pictS/Y5/Y976235/Y976235015.jpg,"Vio Hotel Indonesia terletak di Kota Bandung. Ini memiliki enam properti, Vio Pasteur, Vio Cimanuk, Vio Surapati, Vio Cihampelas, Vio Westhoff dan Vio Veteran. Vio Hotel Westhoff adalah Arsitektur Ikon dari jalan Dr. Westhoff, hanya beberapa menit dari Rumah Sakit Hasan Sadikin dan juga Bio Farma, 5 menit dari Paris Van Java Mall. "
Wood Hotel Bandung,Bandung,237.654,7.1,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y992186/Y992186002.jpg,Wood Hotel's Rooms terletak di Lantai Bawah Pangrango Tower - Parahyangan Residence. Kamar kami menyediakan akses langsung ke teras yang luas dengan pemandangan Bandung Utara dan udara segar Lembah Ciumbuleuit.
dPalma Hotel,Bandung,246.400,7.6,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y944960/Y944960049.jpg,"DPalma Hotel adalah akomodasi modern sederhana namun tidak mengurangi kenyamanan Anda. Konsep keseluruhan bangunan yang dirancang dengan konsep modern untuk memaksimalkan privasi tamu. Lingkungan yang aman, bersih, menambah daya tarik penginapan ini sering dikunjungi para wisatawan."
eL Hotel Royale Bandung,Bandung,564.000,9.0,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y903352/Y903352180.jpg,"eL Hotel Royale Bandung, terletak di jantung kota Bandung dan dikelilingi oleh pusat bisnis dan hiburan, hanya 100 meter dari jalan Braga yang terkenal dengan pertokoan peninggalan tempo dulu, pusat kuliner dan hiburan."
Arimbi Pejaten Suites,Jakarta,232.941,7.7,https://origin.pegipegi.com/jalan/images/pictS/Y5/Y941725/Y941725061.jpg,"Arimbi Pejaten Suites adalah sebuah apartemen eksklusif di Jakarta Selatan untuk masa tinggal sementara atau jangka panjang yang mengakomodasi kemewahan dan kenyamanan sebagai kebutuhan kaum urban, eksekutif bisnis dan expatriat. Ada 5 jenis suites yang disesuaikan dengan kebutuhan penyewa."
Arthama Hotel Jakarta,Jakarta,343.193,9.1,https://origin.pegipegi.com/jalan/images/pictS/Y8/Y999068/Y999068031.jpg,"Arthama Hotel Jakarta sebuah hunian yang berlokasi di Jakarta. Suasana ruangan yang bersih dan nyaman, cocok bagi Anda yang akan berlibur atau mengadakan kunjungan bisnis. Lokasi yang strategis sehingga mudah untuk diakses, dan harga yang terjangkau bisa menjadi pilihan akomodasi perjalanan Anda."
BI Executive Hotel,Jakarta,250.700,9.6,https://origin.pegipegi.com/jalan/images/pictS/Y1/Y958691/Y958691085.jpg,"BI Executive Hotel  terletak di jantung kota Jakarta Utara, yang dikelilingi oleh tempat wisata di area Ancol dan pusat perbelanjaan Mangga Dua. 69 kamar mewah disediakan. Dengan kamar tamu berdesain modern dan elegan, setiap tamu dapat mengakses Wi-Fi secara cuma-cuma di seluruh area hotel, tersedia juga ruang rapat yang bisa Anda gunakan untuk kepentingan bisnis."
Bale Resident,Jakarta,162.800,9.0,https://origin.pegipegi.com/jalan/images/pictS/Y5/Y969025/Y969025002.jpg,"Bale Resident yang bersih dan nyaman tidak harus menguras isi kantong, cocok bagi Anda yang akan berlibur atau mengadakan kunjungan bisnis. Lokasi yang strategis sehingga mudah untuk diakses dengan fasilitas yang akan membuat pengalaman menginap Anda tidak terlupakan."
Cabin Hotel,Jakarta,324.324,8.5,https://origin.pegipegi.com/jalan/images/pictS/Y1/Y992371/Y992371020.jpg,Cabin Hotel adalah hotel yang dirancang dengan tema otomotif dan sangat tepat untuk memenuhi urusan bisnis maupun liburan Anda bersama keluarga. Cabin Hotel juga akan memberikan pengalaman yang mengesankan selama Anda menginap karena dilengkapi dengan fasilitas-fasilitas yang modern.
Cordela Senen Jakarta,Jakarta,316.995,8.9,https://origin.pegipegi.com/jalan/images/pictS/Y6/Y922246/X922246001.jpg,"Sebuah hunian yang nyaman, bersih, dan desain yang minimalis. Cordela Senen Jakarta menawarkan pelayanan yang istimewa dan fasilitas yang akan membuat pengalaman menginap Anda tidak terlupakan, seperti TV, AC, restoran, coffee shop, layanan kebersihan, resepsionis yang ramah dan tempat parkir yang menjamin kenyamanan bagi Anda semua."
D'Paragon Kebon Jeruk,Jakarta,197.841,7.2,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y966950/Y966950003.jpg,"D‘Paragon Kebon Jeruk berlokasi di Jalan Perjuangan No. 7, Kebon Jeruk, Jakarta Barat, tepatnya di selatan Rumah Sakit Siloam. Daerah tersebut merupakan kawasan perkantoran dan kampus di Jakarta sehingga menjadikan D’Paragon Kebon Jeruk sebagai sebuah pilihan yang sangat tepat bagi para mahasiswa maupun profesional muda yang mencari tempat hunian yang berkelas dan strategis."
Golden Boutique Hotel Kemayoran,Jakarta,299.000,9.1,https://origin.pegipegi.com/jalan/images/pictS/Y0/Y912530/Y912530169.jpg,"Golden Boutique Hotel Kemayoran menyediakan layanan dan fasilitas lengkap yang anda dan kolega butuhkan, dari acara bisnis hingga gathering perusahaan. Berbagai fasilitas untuk memenuhi semua kebutuhan seperti pusat kebugaran, kolam renang, perawatan spa, serta resepsionis 24 jam yang tersedia untuk melayani anda. "
Grand Kasira Kemang Raya Antasari,Jakarta,269.862,8.8,https://origin.pegipegi.com/jalan/images/pictS/Y5/Y987135/Y987135064.jpg,"Grand Kasira Kemang Raya Antasari is located at Jl Puri Sakti I no 43 Cipete Selatan, Jakarta Selatan. The hotel  strategically located to central business of Jakarta and tourist attractions such Lippo Mall Kemang, Blom M Pasar Raya, Culinary Places in Kemang Raya area, also close to Fatmawati and Siloam Hospital. A strategic business and leisure hotel in Kemang."
Grand Whiz Poins Simatupang Jakarta,Jakarta,407.266,8.9,https://origin.pegipegi.com/jalan/images/pictS/Y1/Y979761/X979761017.jpg,"Terletak di pusat perbelanjaan, restoran dan area bisnis Jakarta, Grand Whiz Poins Simatupang menyediakan tempat beristirahat yang sangat kondusif ditengah kesibukan anda. Dekat dengan pusat kota, lokasinya yang sangat strategis memastikan kemudahan bagi anda untuk menjangkau tempat-tempat penting. Kami menawarkan kemudahan akses untuk tempat-tempat menarik di Jakarta."
"Harper MT Haryono, Cawang by ASTON",Jakarta,539.902,8.8,https://origin.pegipegi.com/jalan/images/pictS/Y8/Y976738/X976738022.jpg,"Harper MT Haryono, Cawang by ASTON sebuah hotel Modern di desain dengan suasana pedesaan namun tetap hangat dan nyaman. Lokasi di kawasan semarak Ibukota Jakarta dengan bangunan yang dikelilingi tanaman hijau dan ruang terbuka. Menggabungkan kenyamanan dan fungsionalitas dengan interior yang menggunakan warna cerah untuk menciptakan suasana yang menyenangkan."
Hotel 55 International,Jakarta,162.994,8.0,https://origin.pegipegi.com/jalan/images/pictS/Y2/Y960032/Y960032003.jpg,"Hotel 55 B&B terletak di area strategis dekat Mangga Dua Mall, Jakarta Barat. Hanya 10 menit berkendaraan ke Ancol. Menawarkan servis yang memuaskan ke para tamu hotel dengan begitu lengkapnya sarana hotel. Hotel 55 B&B memastikan anda mendapatkan kenyamanan tinggal bersama kami. Hotel bintang dua kami menawarkan berbagai fasilitas dengan design moderen untuk memuaskan tamu-tamu kami"
